prolific_id,n_hit,n_fa,n_miss,n_cr,acc_300,sum,dprime,beta,aprime,bppd,c
5e4ad10709a6b7000a37f918,18,4,10,25,75%,57,1.389367376,1.607718167,0.842788725,0.317608147,0.341749702
5e503fa37cbf4308d1131e52,27,10,3,19,78%,59,1.596552597,0.517210306,0.866056665,-0.430238248,-0.412955832
5e582888ad019803dba551c4,26,3,3,27,90%,59,2.403048303,1.023602988,0.943379752,0.015030256,0.00970798
5e5e449c85f6ea15d731714a,21,14,9,16,62%,60,0.586880945,0.882754453,0.692708333,-0.084745763,-0.212493182
5e601fc1a361d5000c494d70,24,10,6,20,73%,60,1.223528262,0.786990908,0.820833333,-0.162790698,-0.195776911
5e722b8cffc65d01103bbc8a,23,10,7,20,72%,60,1.116077433,0.853388427,0.803804348,-0.108033241,-0.142051496
5e77a0db24d7c931311dd356,25,4,4,26,86%,59,2.093847618,1.022208354,0.921545535,0.014290222,0.010490419
5e7bb30e3f9fe31d223a0f04,27,1,3,28,93%,59,2.856085758,1.857497385,0.964528599,0.459928633,0.216810748
5e7f717ffa7e820283155b82,16,14,14,16,53%,60,0.161894581,1,0.5625,0,6.94E-17
5e81f5cfb7838b90005982bd,22,8,7,19,73%,56,1.188645851,0.909109288,0.816603726,-0.06483186,-0.080166825
5e8208d95442a6028e919b7f,26,1,4,28,92%,59,2.702267855,2.211584665,0.955529241,0.552652134,0.293719699
5e8214099c77a703baa06067,27,2,3,28,92%,60,2.611977192,1.280821573,0.954695767,0.182481752,0.094756465
5e8233832ca9860790d4d2f5,28,1,2,29,95%,60,3.061442672,1.488717355,0.973830049,0.317647059,0.129976275
5e85eda5501bc3035b24d9eb,26,4,4,26,87%,60,2.114828457,1,0.923076923,-1.20E-16,0
5e889c2d3aa428000bbf212e,0,0,29,30,51%,59,0.013152887,1.028474295,NA,0.212915302,2.134621678
5e89e89bf025be000c01eead,20,5,9,25,76%,59,1.402284988,1.369238797,0.846479885,0.07063197,0.224102066
5e8a38ffc5f477073ee6e9f3,24,5,6,25,82%,60,1.732785602,1.107358534,0.887916667,-0.085714286,0.058851759
5e8b4b875ac5d50009845a7b,22,11,8,19,68%,60,0.929470123,0.881711049,0.769736842,0.182481752,-0.135443715
5e8b811dcdbb58057efa41cd,27,2,3,28,92%,60,2.611977192,1.280821573,0.954695767,0.009603842,0.094756465
5e90f4e46e07c842cce01aa2,18,18,12,11,49%,59,-0.051731615,1.014111285,0.478735632,-0.035616438,-0.270872031
5e916b5271c53949d696abba,21,8,9,22,72%,60,1.10611243,1.053505158,0.802489177,-0.312948591,0.047122561
5e91bb3e4d246b4db5408d67,28,4,2,25,90%,59,2.437178451,0.641499883,0.943720854,-0.686178791,-0.182155836
5e9b09b6aff5bd0009133151,28,23,1,7,59%,59,0.944763414,0.330314987,0.764542282,0.369649805,-1.17247192
5ea088cdb617dc06db511d08,22,3,8,27,82%,60,1.811410907,1.739215859,0.891835017,-0.085714286,0.305526677
5ea6ff1a2180430a9ad065fa,22,11,8,19,68%,60,0.929470123,0.881711049,0.769736842,-0.091703057,-0.135443715
5ea95e9500721703bfe1f46b,26,5,4,25,85%,60,1.982658788,0.877197004,0.911923077,-0.084417751,-0.066084834
5eaecf00e002645a4e1f7417,21,13,9,15,62%,58,0.592477022,0.883168249,0.694183673,-0.213592233,-0.209695143
5eb170206e577a07e9954c65,27,5,3,25,87%,60,2.136476691,0.736752776,0.923703704,0.492762364,-0.142993786
5eb29fb2f3a18001d2e58416,22,2,7,28,85%,59,2.075234811,2.124582158,0.913375131,0.317123944,0.363127655
5ebd50ddb6a8d902ad31d9ec,23,3,7,26,83%,59,1.891906384,1.592252596,0.901202764,-0.722203555,0.24586298
5ebd5618c83ba403c47de464,29,8,1,21,85%,59,2.233665159,0.296765691,0.917148425,-0.717073171,-0.543865031
5ec06105afc3710d3ece8896,29,8,1,22,85%,60,2.260876387,0.301540484,0.919670846,0.162790698,-0.530259417
5ec08b60b585e0347768bb09,0,0,30,30,50%,60,0,1,NA,-0.551660517,2.141198121
5ec251b67b846b0113ac8e5c,20,6,10,24,73%,60,1.223528262,1.270662711,0.820833333,-0.631555492,0.195776911
5ec27310823652045f1e3597,27,10,2,20,80%,59,1.798981347,0.41902961,0.884631758,1,-0.483503453
5ec3022338a19e143412435f,29,5,1,24,90%,59,2.563432402,0.378517404,0.945340781,0.109498681,-0.378981409
5ec3b9e83f187802a6aa041e,23,0,7,30,88%,60,2.841288334,7.746968021,0.941666667,-0.379310345,0.720553954
5ecbb2347a5125043b1d3588,26,3,4,26,88%,59,2.2492304,1.163171665,0.932979664,0.179752268,0.067200972
5ecd3478898cb206f41c86e0,27,5,2,24,88%,58,2.285728919,0.577601366,0.93287037,-0.124324324,-0.240129668
5ed416a5b45e9d0ca2e233f6,21,5,8,25,78%,59,1.498212108,1.30198867,0.859701697,-0.124324324,0.176138506
5ed772653b309d023ca48655,27,4,3,26,88%,60,2.268646359,0.839894314,0.934116809,-0.577358491,-0.076908951
5eda126ec6a418029cb19e91,27,4,3,26,88%,60,2.268646359,0.839894314,0.934116809,-0.091703057,-0.076908951
5ede918b4280d611f9a38200,28,11,2,19,78%,60,1.730036408,0.39580763,0.875469925,0.025481666,-0.535726857
5ede9653252ba51223688917,26,5,4,25,85%,60,1.982658788,0.877197004,0.911923077,-0.769468167,-0.066084834
5ee24067b1d0696a7834463e,22,5,6,20,79%,53,1.559387086,1.033935527,0.869399351,-0.161290323,0.021400986
5ee4152d9776d110b4445fdf,29,16,1,13,71%,59,1.535036264,0.253837015,0.838722979,0.50563535,-0.893179479
5ee77a7099ecf00464f49455,26,6,4,24,83%,60,1.864955271,0.792152656,0.900641026,-0.6,-0.124936593
5ee8ceb850ff321f9c977c5c,22,2,8,27,83%,59,1.983172903,2.173261634,0.90488409,-0.057196732,0.391407676
5eea42003e537f10bc27959d,28,16,2,14,70%,60,1.319797771,0.376150056,0.821428571,0.44,-0.740846176
5eeaa0ffaa6af11cf32ce057,20,18,9,12,54%,59,0.232034205,0.91964297,0.588534483,-0.040764546,-0.361023326
5eeb414cfe8e6a02516fc245,24,2,6,28,87%,60,2.208286103,1.92510805,0.925595238,-0.317647059,0.29660201
5eeb78fa8931bf2d402dae9e,20,11,9,19,66%,59,0.806331775,0.942172039,0.744578796,-0.165224522,-0.073874541
5eec906e64e58301daaca6c0,29,2,1,28,95%,60,3.061442672,0.671719179,0.973830049,-0.3,-0.129976275
5eed15f46a9e0d11f19f405d,23,15,7,14,63%,59,0.658300915,0.783338801,0.710501,0,-0.370939755
5eed229c7c5a171282476bb8,28,4,2,26,90%,60,2.45815929,0.655746539,0.945054945,-0.199201483,-0.171665416
5eef09eb6db5543c11297022,20,10,10,20,67%,60,0.83197444,1,0.75,-0.045107349,5.55E-17
5ef5d56a65a4f102ee59634d,26,5,3,25,86%,59,2.117060732,0.754142342,0.922491158,-0.161290323,-0.133285806
5ef9a3f085fd347438975462,22,20,8,9,53%,59,0.123138348,0.935828078,0.550075467,0.44137931,-0.538609602
5efa06a7540ce97e3ed866f8,26,6,4,24,83%,60,1.864955271,0.792152656,0.900641026,-0.124324324,-0.124936593
5efa131512ad19803bc3d2fd,19,3,11,27,77%,60,1.540523478,1.972546291,0.858674464,0.112575544,0.440970392
5efd2964d36f63162f263795,27,4,3,26,88%,60,2.268646359,0.839894314,0.934116809,-0.048371658,-0.076908951
5effb373e52eda0a74ec4015,23,5,7,24,80%,59,1.602825004,1.176332914,0.873292,-0.28,0.10132229
5f0094fc2e1a9e1b4ea12b2e,19,14,10,16,59%,59,0.466267757,0.931499432,0.660291894,-0.118233668,-0.152186588
5f01bf065d902430eb9e209b,27,6,3,24,85%,60,2.018773173,0.665324512,0.913194444,0.182481752,-0.201845544
5f07c1e322eb5a4022095cbd,22,11,7,19,69%,59,1.003781097,0.84092583,0.78388536,-0.184135977,-0.172599202
5f09cb729bf14505753e5bd8,27,2,3,28,92%,60,2.611977192,1.280821573,0.954695767,0.049881235,0.094756465
5f0b062853f8960008793934,24,11,6,19,72%,60,1.136832389,0.761972455,0.806469298,-0.058823529,-0.239124848
5f1036d3e4b5530008812141,17,10,13,20,62%,60,0.578416593,1.076086698,0.690441176,0.161290323,0.126778924
5f10d1960878f0401ddc72ba,20,15,10,15,58%,60,0.41598722,0.917114745,0.645833333,-0.471742001,-0.20799361
5f1164d8aca7f8000cca2709,24,4,6,26,83%,60,1.864955271,1.262382941,0.900641026,-0.157068063,0.124936593
5f1733f79af14006b505ed46,27,7,2,23,85%,59,2.08308434,0.491018622,0.914856923,-1,-0.341451957
5f1ddd17b44cb7301bc337ef,23,17,7,13,60%,60,0.53766084,0.793048022,0.680602007,0.379310345,-0.431259793
5f1f19934d3c1c0c62cb319e,28,15,0,7,70%,50,1.663636559,0.118396295,0.829545455,-0.446808511,-1.282562492
5f207db04d3c1c3935e1b821,24,2,5,27,88%,58,2.285728919,1.731297843,0.93287037,-0.717073171,0.240129668
5f22c8019c9a3b0008eb2f22,26,12,3,17,74%,58,1.402244566,0.502543619,0.840497738,-0.664739884,-0.490693889
5f2345de5a990d0f6226443c,29,8,1,22,85%,60,2.260876387,0.301540484,0.919670846,-0.257142857,-0.530259417
5f26d665a193a500095f564e,29,6,1,24,88%,60,2.468238653,0.348925443,0.937859195,-0.369649805,-0.426578284
5f2a942116fd782e845c42e9,26,8,4,22,80%,60,1.657593004,0.68457632,0.877622378,-0.3,-0.228617726
5f3244131f74f3194ba62f1b,27,8,3,22,82%,60,1.811410907,0.574971758,0.891835017,0.317647059,-0.305526677
5f32b3927efd290120b866c7,28,4,2,26,90%,60,2.45815929,0.655746539,0.945054945,0.245841914,-0.171665416
5f37f709b66267082f6f3992,28,1,2,29,95%,60,3.061442672,1.488717355,0.973830049,-1.73E-16,0.129976275
5f380897822a9e2bfd9c5963,13,4,10,18,69%,45,1.014565005,1.426279291,0.786730178,-1,0.349971818
5f3ac193f436407465a3d08e,24,6,6,24,80%,60,1.615082084,1,0.875,-0.043146983,0
5f3cf75f2982e903fb34b9f6,30,7,0,22,88%,59,2.815687871,0.126831419,0.939655172,-0.184135977,-0.733354185
5f3e8dbbf008950bf0646f39,23,7,6,23,78%,59,1.483590588,0.940002009,0.858983008,0.756302521,-0.041705081
5f45282b8515140ace81cb44,24,11,6,19,72%,60,1.136832389,0.761972455,0.806469298,-0.108033241,-0.239124848
5f4557043bf01d125f02f01a,19,1,11,29,80%,60,1.989988958,3.76121439,0.892014519,-0.317123944,0.665703132
5f477a85d919ec03cadfaddd,23,10,7,20,72%,60,1.116077433,0.853388427,0.803804348,-0.3,-0.142051496
5f47d4b3a08b212137abc4c7,26,7,3,23,83%,59,1.891906384,0.628041055,0.901202764,0.112575544,-0.24586298
5f491a3555e3b941751215e2,28,4,2,26,90%,60,2.45815929,0.655746539,0.945054945,-0.125724565,-0.171665416
5f496df08d19d84cde035c29,23,5,7,24,80%,59,1.602825004,1.176332914,0.873292,-0.145888594,0.10132229
5f4b6001f958ee71ec91df89,21,16,7,11,58%,55,0.421895629,0.83175017,0.649060045,-0.006867833,-0.436655768
5f4b925345981175b1355872,23,12,7,18,68%,60,0.945096436,0.806501817,0.772342995,-0.749215053,-0.227541995
5f4e5f7594d42c0232e53b97,19,11,11,18,63%,59,0.626029185,0.989862016,0.702587047,0.153846154,-0.016276754
5f50dcf27fc3a5275d7047c0,28,11,1,19,80%,59,1.974144974,0.272925796,0.891447909,0.317123944,-0.65778114
5f5362c1a448d7668ec843e4,15,7,14,22,64%,58,0.716279048,1.254321813,0.724242424,-0.199201483,0.316350226
5f578fcd87cb442352a8ac79,23,3,7,26,83%,59,1.891906384,1.592252596,0.901202764,-0.27121572,0.24586298
5f58c7ea83941b059cfb928c,26,5,3,25,86%,59,2.117060732,0.754142342,0.922491158,0.071963427,-0.133285806
5f59fd63f7e04902c806f680,24,14,5,16,68%,59,0.983682082,0.667518069,0.778208812,-0.317647059,-0.410893751
5f5b5fbd8ef13206a0f27805,12,9,17,21,56%,59,0.29550526,1.111648865,0.609390394,-0.085714286,0.358181024
5f5c21d8af246b40932ec609,29,2,1,28,95%,60,3.061442672,0.671719179,0.973830049,0.106551952,-0.129976275
5f5c947a5b5eb447ee802a19,22,11,8,19,68%,60,0.929470123,0.881711049,0.769736842,0.044510386,-0.135443715
5f6481e71e733c21b974c52e,19,7,11,21,69%,58,0.97689493,1.168217175,0.779093567,-0.003152424,0.159156118
5f66363877c78d1f9dc318bc,22,7,8,23,75%,60,1.300268989,1.067111933,0.833498024,-1,0.049955718
5f672de82c0f4631857bb4a7,13,14,16,16,49%,59,-0.044714056,0.995391497,0.48181445,-0.012530446,0.103304319
5f67bc66777bfd3f9906742c,30,11,0,17,81%,58,2.403480886,0.104562681,0.901785714,0.378800936,-0.939457678
5f68924358c48c0638b1eee1,15,17,13,12,47%,57,-0.123885026,1.018565411,0.451278058,-0.283667622,-0.148485881
5f6a576e0e6c0e10b19b9b41,21,3,8,27,81%,59,1.784199679,1.767198866,0.888847838,-0.003152424,0.319132291
5f6a7f502e98bc152bd3b037,14,25,16,5,32%,60,-1.00619185,1.529227209,0.218125,1.73E-16,-0.422148635
5f6cd5ce1758e90f12ae1123,13,14,16,16,49%,59,-0.044714056,0.995391497,0.48181445,0.057196732,0.103304319
5f6f24f71b1cd746e9ded65e,24,6,6,24,80%,60,1.615082084,1,0.875,7.58E-17,0
5f733f953409c7015fc43d26,24,6,5,24,81%,59,1.710275834,0.921821399,0.885704023,-0.182481752,-0.047596875
5f7345ef4b3fc3027203ecf1,22,7,7,22,76%,58,1.3489795,1,0.840909091,0.190762569,0
5f7627b46c029a08e8ca87a1,28,3,2,27,92%,60,2.611977192,0.780748874,0.954695767,-0.210958904,-0.094756465
5f7b2d43d76dea07bbf5b9bb,18,6,11,24,71%,59,1.10427888,1.325824586,0.800909962,-1.54E-16,0.255401602
5f7dd177bcf2a803e18fd2f0,24,17,6,13,62%,60,0.645111669,0.731345261,0.707532051,-0.369649805,-0.484985207
5f7f1e4acf7c770505c14357,27,3,3,27,90%,60,2.422464262,1,0.944444444,-0.302865995,0
5f7f4a99ddc9cb0b87490fe9,27,8,3,22,82%,60,1.811410907,0.574971758,0.891835017,-0.07063197,-0.305526677
5f8370c6e0804f4fb492bcdc,25,10,4,20,76%,59,1.45242061,0.637262002,0.851609195,-0.104127225,-0.310223085
5f8472685956c40c720d0936,25,6,5,24,82%,60,1.732785602,0.903049888,0.887916667,-0.542857143,-0.058851759
5f848bc5c4a378107eedffca,21,18,6,8,55%,53,0.249559869,0.859426592,0.596916972,0.08,-0.607028149
5f881e431b4e41266d8644ac,28,9,2,21,82%,60,1.906678715,0.426109496,0.895833333,-0.165224522,-0.447405703
5f8ac6980f0186179abb28d2,9,7,21,23,53%,60,0.194156558,1.124207926,0.577294686,-1,0.603011933
5f8c6949a2761c3c8755772d,23,15,7,14,63%,59,0.658300915,0.783338801,0.710501,0.109498681,-0.370939755
5f9197367349ae010649ca35,30,5,0,25,92%,60,3.066442681,0.155000653,0.958333333,0.014292755,-0.607976781
5f9475af4edd0629e1899a4c,29,0,0,30,100%,59,4.269243355,1.028474295,1,-0.694736842,0.006576443
5f9daa7e3ec0713096cd9d36,26,3,4,26,88%,59,2.2492304,1.163171665,0.932979664,0.310344828,0.067200972
5fa015644fae0a00088d140d,21,8,9,20,71%,58,1.050274569,1.020373855,0.792959184,0.454545455,0.01920363
5fa10518f4aa581930bb58f5,29,7,1,23,87%,60,2.360787823,0.321777449,0.928785607,-0.09383378,-0.480303699
5fa9bdfbfd78fa2157098e2a,19,4,10,25,76%,58,1.421753856,1.588612755,0.847368421,0.39268582,0.325556462
5faa8121f8f5533a5c7f7a20,18,3,12,27,75%,60,1.456238354,2.020868992,0.847222222,-0.28,0.483112954
5fab015ae4b1e658a20e8ec7,21,17,7,9,56%,54,0.267277941,0.871646434,0.601495726,0.1,-0.513964612
5fabf06f8ac4180b6b16790e,24,2,5,28,88%,59,2.303479853,1.774605795,0.933678845,0.162790698,0.249005135
5fac47187dfda11d948deef7,27,6,3,24,85%,60,2.018773173,0.665324512,0.913194444,-1,-0.201845544
5fad93a0fa839512df7d52ab,22,6,8,24,77%,60,1.407719818,1.157142942,0.848484848,0.055737705,0.103681133
5fae5291ec402509e2885604,20,6,10,24,73%,60,1.223528262,1.270662711,0.820833333,-0.015716435,0.195776911
5fae878f3cee45000adff644,30,1,0,29,98%,60,3.801895732,0.40115539,0.991666667,0.472727273,-0.240250255
5faecac5d0a22f0576837497,23,6,7,24,78%,60,1.507631255,1.084368852,0.861865942,1,0.053725415
5faefdc33a31c611e148ce22,28,2,2,27,93%,59,2.783739188,0.975595734,0.963625859,0.330578512,-0.008875467
5fb141ba6677855a1ef1f7a5,27,1,3,29,93%,60,2.871929741,1.906781304,0.964878672,-0.356600799,0.22473274
5fb1bfc23029716fc7f3e210,18,0,11,30,81%,59,2.437935959,9.471980546,0.905172414,0.540275049,0.922230141
5fb3d42dc5d76c000aedf11d,23,3,7,27,83%,60,1.911322344,1.629834514,0.90257649,0.213592233,0.255570959
5fb3d69e4e1324000ac27455,26,8,3,22,81%,59,1.791994948,0.588542809,0.890374568,0.330578512,-0.295818698
5fb43d1ad84de30d1cf25a6d,20,2,10,26,79%,58,1.780475968,2.32656304,0.883470696,1,0.474250764
5fb4d2d39274e9120d74f666,25,3,5,27,87%,60,2.136476691,1.357307407,0.923703704,-0.182481752,0.142993786
5fb4f7e9de93bd2f4d233647,7,3,23,27,57%,60,0.511141918,1.629834514,0.67989418,0.3,0.955661172
5fb6de74ff456813688f32fc,29,0,1,30,98%,60,3.801895732,2.492799609,0.991666667,0.3,0.240250255
5fb8f31f49adcb695b174c8e,28,3,2,27,92%,60,2.611977192,0.780748874,0.954695767,0.21509434,-0.094756465
5fbc03c8475c2906fcbe467e,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,-0.182481752,0.171665416
5fbc41ea2e82120f440136d9,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,0.186705069,0.171665416
5fbe8e205c74b301dd3c949c,23,4,7,26,82%,60,1.757504441,1.368888741,0.889214047,-0.086956522,0.178662008
5fbed5c801246a0a6d4889fb,28,3,2,27,92%,60,2.611977192,0.780748874,0.954695767,0.044510386,-0.094756465
5fbfb3099d4fac2f7134943b,20,5,9,23,75%,57,1.356208147,1.313485319,0.840815084,0.238569488,0.201063645
5fbfb35136e42030b11b1d3c,21,15,9,15,60%,60,0.505933654,0.879867078,0.671428571,0.002822052,-0.252966827
5fc096b618627203bbbff03e,22,7,8,23,75%,60,1.300268989,1.067111933,0.833498024,0.423487544,0.049955718
5fc64277766e2802dd28785d,19,5,10,25,75%,59,1.310565026,1.424474276,0.832955233,-0.124324324,0.269962047
5fcb5f768c4bb789f899288f,13,13,15,16,51%,57,0.039117979,1.004159135,0.515875154,-0.568962773,0.106102357
5fd0bab64cd78b1749d4cef6,20,3,10,27,78%,60,1.627219351,1.909839016,0.869907407,0.483870968,0.397622455
5fd2416e5061f30735e202e9,27,4,3,26,88%,60,2.268646359,0.839894314,0.934116809,0.167244969,-0.076908951
5fd394142d643f016601af39,26,16,2,11,67%,55,1.138780794,0.404362821,0.796624672,0.28076627,-0.795098351
5fd8a13aaf5bd723a0e0e3fa,23,2,7,28,85%,60,2.100835274,2.087527206,0.91576087,0.21509434,0.350327424
5fd941e0e383411330a06e2c,27,2,3,27,92%,59,2.594226258,1.249564062,0.95399106,0.091703057,0.085880998
5fdb467f3de890644c47206c,16,5,13,25,69%,59,1.050905907,1.522179761,0.789996408,0.5625,0.399791606
5fe075e18bcb1f9880880ce2,23,4,7,26,82%,60,1.757504441,1.368888741,0.889214047,-1.54E-16,0.178662008
5fe226313e41f75659e4029d,25,4,5,26,85%,60,1.982658788,1.139994773,0.911923077,-0.015716435,0.066084834
5fe23b8f29598a58fee0b230,20,2,10,28,80%,60,1.816732281,2.446163012,0.885714286,-0.44137931,0.49237892
5fe6e04126fd080522237bf7,27,3,3,27,90%,60,2.422464262,1,0.944444444,-0.125874126,0
5fe75ddffef4d157617afc85,28,2,2,27,93%,59,2.783739188,0.975595734,0.963625859,-0.22620143,-0.008875467
